,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers,t_stat,p_value
161,1,0.7,1,M_M_N,2.3918371865626504,2.3541126655414826,2.4295617075838183,9.631284177428816,26000,-6.7228985009499125,1.7822006989598687e-11
162,1,0.7,1,M_M_N,2.408379378747188,2.371938103497061,2.444820653997315,9.678575306088852,28000,-6.7228985009499125,1.7822006989598687e-11
163,1,0.7,1,M_M_N,2.4384648992456737,2.402912396261579,2.4740174022297685,9.870300849225194,30000,-6.7228985009499125,1.7822006989598687e-11
164,1,0.7,1,M_M_N,2.425826239699006,2.3914062952889514,2.46024618410906,9.868275611177097,32000,-6.7228985009499125,1.7822006989598687e-11
165,1,0.7,1,M_M_N,2.4306036336242696,2.3973444808498483,2.463862786398691,9.789808053631125,34000,-6.7228985009499125,1.7822006989598687e-11
166,1,0.7,1,M_M_N,2.427382163742883,2.395168426170168,2.459595901315598,9.724322360044184,36000,-6.7228985009499125,1.7822006989598687e-11
167,1,0.7,1,M_M_N,2.4392175440079766,2.407567336262052,2.470867751753901,9.908613247083474,38000,-6.7228985009499125,1.7822006989598687e-11
168,1,0.7,1,M_M_N,2.543590122462008,2.0948142893745554,2.992365955549461,5.11541193552877,100,-6.7228985009499125,1.7822006989598687e-11
169,1,0.7,1,M_M_N,2.142527993582769,1.9375267749814795,2.347529212184058,6.537491430312541,600,-6.7228985009499125,1.7822006989598687e-11
170,1,0.7,1,M_M_N,2.1294800155246336,1.9607544620805792,2.298205568968688,7.392861378477104,1000,-6.7228985009499125,1.7822006989598687e-11
171,1,0.7,1,M_M_N,2.056987085710488,1.9745728144718382,2.1394013569491377,7.068149439913679,4000,-6.7228985009499125,1.7822006989598687e-11
172,1,0.7,1,M_M_N,2.018228637257336,1.9561785238895517,2.08027875062512,7.013532204712397,7000,-6.7228985009499125,1.7822006989598687e-11
173,1,0.7,1,M_M_N,1.9429372236950935,1.892306161136352,1.9935682862538349,6.671642303512295,10000,-6.7228985009499125,1.7822006989598687e-11
174,1,0.7,1,M_M_N,2.1012671723708136,2.053150468309448,2.149383876432179,7.833539406606593,13000,-6.7228985009499125,1.7822006989598687e-11
175,1,0.7,1,M_M_N,2.220842577694678,2.173045675933721,2.268639479455635,9.513878034697019,16000,-6.7228985009499125,1.7822006989598687e-11
176,1,0.7,1,M_M_N,2.313634385854546,2.2669401484015825,2.3603286233075096,10.78272817766904,19000,-6.7228985009499125,1.7822006989598687e-11
177,1,0.7,1,M_M_N,1.9429372236950935,1.892306161136352,1.9935682862538349,6.671642303512295,10000,-6.7228985009499125,1.7822006989598687e-11
178,1,0.7,1,M_M_N,2.0577268279262366,2.0085217386135104,2.106931917238963,7.5616660278283945,12000,-6.7228985009499125,1.7822006989598687e-11
179,1,0.7,1,M_M_N,2.111372120004797,2.064678250988871,2.158065989020723,7.944681168395493,14000,-6.7228985009499125,1.7822006989598687e-11
180,1,0.7,1,M_M_N,2.220842577694678,2.173045675933721,2.268639479455635,9.513878034697019,16000,-6.7228985009499125,1.7822006989598687e-11
181,1,0.7,1,M_M_N,2.279609515284305,2.232193143736164,2.3270258868324465,10.533544794865227,18000,-6.7228985009499125,1.7822006989598687e-11
182,1,0.7,1,M_M_N,2.3592748511850825,2.3130718063617497,2.4054778960084153,11.112772863663954,20000,-6.7228985009499125,1.7822006989598687e-11
