,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers
75,1,0.7,1,M_D_N,1.4024026170196233,1.3236784775834873,1.4811267564557593,3.222727506919964,2000
76,1,0.7,1,M_D_N,1.3377831021712216,1.276828601600392,1.3987376027420513,2.8992522674595564,3000
77,1,0.7,1,M_D_N,1.2998464093462503,1.2499587019538285,1.349734116738672,2.589929666143102,4000
78,1,0.7,1,M_D_N,1.281882941019334,1.238007513127736,1.325758368910932,2.5044145807333873,5000
79,1,0.7,1,M_D_N,1.2330347709183307,1.1947642615118204,1.271305280324841,2.286695251163895,6000
80,1,0.7,1,M_D_N,1.208486322031581,1.1731745106558913,1.2437981334072705,2.271389578465947,7000
81,1,0.7,1,M_D_N,1.220883954483832,1.1878754670688634,1.2538924418988004,2.2683685246265965,8000
82,1,0.7,1,M_D_N,1.1742515882162,1.1439422335913323,1.2045609428410675,2.151705712172697,9000
83,1,0.7,1,M_D_N,1.1708300894465846,1.1422927151865614,1.1993674637066079,2.1194671620935046,10000
84,1,0.7,1,M_D_N,1.1797617781480856,1.152530832679936,1.2069927236162352,2.1228844539703737,11000
85,1,0.7,1,M_D_N,1.1959116259590854,1.169215627640658,1.2226076242775128,2.225818644263203,12000
86,1,0.7,1,M_D_N,1.2133005640285943,1.1874125390203845,1.2391885890368042,2.26758789209369,13000
87,1,0.7,1,M_D_N,1.217104519020278,1.1919692366193733,1.2422398014211828,2.302100555241935,14000
88,1,0.7,1,M_D_N,1.2162457366717485,1.1920802742323353,1.2404111991111617,2.2798968737838514,15000
89,1,0.7,1,M_D_N,1.2245169060365229,1.200900351350035,1.2481334607230108,2.322689563372859,16000
90,1,0.7,1,M_D_N,1.2116700699197298,1.1890293676375174,1.2343107722019422,2.2681442928931967,17000
91,1,0.7,1,M_D_N,1.2067051278573175,1.184747850170713,1.2286624055439221,2.258785028048068,18000
92,1,0.7,1,M_D_N,1.203169238379374,1.181966275732977,1.224372201025771,2.2232852088723325,19000
93,1,0.7,1,M_D_N,1.1708300894465846,1.1422927151865614,1.1993674637066079,2.1194671620935046,10000
94,1,0.7,1,M_D_N,1.1959116259590854,1.169215627640658,1.2226076242775128,2.225818644263203,12000
95,1,0.7,1,M_D_N,1.217104519020278,1.1919692366193733,1.2422398014211828,2.302100555241935,14000
96,1,0.7,1,M_D_N,1.2245169060365229,1.200900351350035,1.2481334607230108,2.322689563372859,16000
97,1,0.7,1,M_D_N,1.2067051278573175,1.184747850170713,1.2286624055439221,2.258785028048068,18000
98,1,0.7,1,M_D_N,1.2175742846961182,1.1969150682718335,1.2382335011204029,2.221820321197707,20000
99,1,0.7,1,M_D_N,1.209036836606936,1.1895039056490637,1.2285697675648082,2.1848093138063227,22000
100,1,0.7,1,M_D_N,1.1988127098241466,1.1803047880768562,1.2173206315714369,2.139865916604426,24000
101,1,0.7,1,M_D_N,1.1930659255756522,1.1753206380183339,1.2108112131329705,2.131095005254646,26000
102,1,0.7,1,M_D_N,1.1943466964970342,1.177219749811429,1.2114736431826394,2.1378842708763464,28000
103,1,0.7,1,M_D_N,1.2019019903325971,1.1852754488859343,1.21852853177926,2.158707824828831,30000
104,1,0.7,1,M_D_N,1.1971716605646312,1.181180630201332,1.2131626909279305,2.1299717188522465,32000
105,1,0.7,1,M_D_N,1.2010448618455205,1.1854245547171702,1.2166651689738708,2.159389325750139,34000
106,1,0.7,1,M_D_N,1.2000788926557082,1.184927579221759,1.2152302060896574,2.1511845961627487,36000
107,1,0.7,1,M_D_N,1.1985407848125809,1.183770096011094,1.2133114736140678,2.158048713998153,38000
108,1,0.7,1,M_D_N,0.9708019137414382,0.7701776301511892,1.1714261973316873,1.0223243068342227,100
109,1,0.7,1,M_D_N,1.4260907009345414,1.2976314756810192,1.5545499261880635,2.5670175870214127,600
110,1,0.7,1,M_D_N,1.3142199479498393,1.2226664131936293,1.4057734827060493,2.176712509558561,1000
111,1,0.7,1,M_D_N,1.4450234280415666,1.3697892034401329,1.5202576526430003,2.9433278563365217,2000
112,1,0.7,1,M_D_N,1.311346932762062,1.2530668754739072,1.3696269900502167,2.6504181139554883,3000
113,1,0.7,1,M_D_N,1.2473413985618649,1.1990790403066849,1.2956037568170449,2.423918180062071,4000
114,1,0.7,1,M_D_N,1.2110556617359607,1.1686560852507237,1.2534552382211976,2.3387647039311568,5000
115,1,0.7,1,M_D_N,1.2310616316631682,1.191799086144564,1.2703241771817724,2.4067817496244976,6000
116,1,0.7,1,M_D_N,1.2290821497791269,1.193348688215822,1.2648156113424318,2.3259577148364854,7000
117,1,0.7,1,M_D_N,1.2058232823743447,1.1729740561459523,1.238672508602737,2.2465322291774426,8000
118,1,0.7,1,M_D_N,1.1926929227238692,1.1623911327987237,1.2229947126490146,2.1506317878630377,9000
119,1,0.7,1,M_D_N,1.1624323855596197,1.1343056280736297,1.1905591430456097,2.058913056255004,10000
120,1,0.7,1,M_D_N,1.1429222788565774,1.1165555014146316,1.1692890562985232,1.9902838663927804,11000
121,1,0.7,1,M_D_N,1.1492398339394974,1.124029011978424,1.1744506559005707,1.9850500173944865,12000
122,1,0.7,1,M_D_N,1.1357853948681864,1.1116378158486517,1.159932973887721,1.9729382026154985,13000
123,1,0.7,1,M_D_N,1.1398075633260203,1.116539235523404,1.1630758911286365,1.9728183488416022,14000
124,1,0.7,1,M_D_N,1.137253301972654,1.114836104351798,1.15967049959351,1.9619485898625784,15000
125,1,0.7,1,M_D_N,1.126398131546171,1.104935954028231,1.147860309064111,1.9182519689058826,16000
126,1,0.7,1,M_D_N,1.1241960599743506,1.1034816766086228,1.1449104433400783,1.8986062709575058,17000
127,1,0.7,1,M_D_N,1.1375990661118727,1.1172737499006349,1.1579243823231105,1.9354971383960682,18000
128,1,0.7,1,M_D_N,1.140746103952195,1.1209631326614795,1.1605290752429103,1.9354641155884043,19000
129,1,0.7,1,M_D_N,1.1624323855596197,1.1343056280736297,1.1905591430456097,2.058913056255004,10000
130,1,0.7,1,M_D_N,1.1492398339394974,1.124029011978424,1.1744506559005707,1.9850500173944865,12000
131,1,0.7,1,M_D_N,1.1398075633260203,1.116539235523404,1.1630758911286365,1.9728183488416022,14000
132,1,0.7,1,M_D_N,1.126398131546171,1.104935954028231,1.147860309064111,1.9182519689058826,16000
133,1,0.7,1,M_D_N,1.1375990661118727,1.1172737499006349,1.1579243823231105,1.9354971383960682,18000
134,1,0.7,1,M_D_N,1.1519975208777344,1.1326131075344963,1.1713819342209726,1.9560797979633162,20000
135,1,0.7,1,M_D_N,1.1697450194129517,1.150876814577432,1.1886132242484715,2.0386368644790087,22000
136,1,0.7,1,M_D_N,1.1576790604518097,1.139849634622599,1.1755084862810203,1.985847833283849,24000
137,1,0.7,1,M_D_N,1.147096388208902,1.130152706120458,1.1640400702973461,1.9429083600007588,26000
138,1,0.7,1,M_D_N,1.1523355712246295,1.1359578716430523,1.1687132708062067,1.9549250043486364,28000
139,1,0.7,1,M_D_N,1.1675704144996462,1.1513300870270196,1.1838107419722728,2.059584389879736,30000
140,1,0.7,1,M_D_N,1.1772336621784911,1.161403084218599,1.1930642401383833,2.087442315119197,32000
141,1,0.7,1,M_D_N,1.1775995914277513,1.1622532772306426,1.19294590562486,2.0842988260075814,34000
142,1,0.7,1,M_D_N,1.1803706212199288,1.1654604431610607,1.1952807992787968,2.0832566371875707,36000
143,1,0.7,1,M_D_N,1.1846981296072723,1.1701148020761145,1.19928145713843,2.1036476866601355,38000
144,1,0.7,1,M_D_N,1.788892269213823,1.425332117140941,2.152452421286705,3.357177020005926,100
145,1,0.7,1,M_D_N,1.8401088216827377,1.66239964363576,2.0178179997297154,4.912674201245172,600
146,1,0.7,1,M_D_N,1.5615095511146302,1.4410698183698059,1.6819492838594545,3.766954777432637,1000
147,1,0.7,1,M_D_N,1.2845859357475053,1.2128082413923686,1.356363630102642,2.6790865850287275,2000
148,1,0.7,1,M_D_N,1.2584986994850227,1.2012809223581158,1.3157164766119296,2.5546794498747687,3000
149,1,0.7,1,M_D_N,1.19665760386199,1.1495993458763916,1.2437158618475885,2.304478021086334,4000
150,1,0.7,1,M_D_N,1.1960959629725942,1.1544061052747259,1.2377858206704626,2.261123685079966,5000
151,1,0.7,1,M_D_N,1.16070776799433,1.1242037414831014,1.1972117945055587,2.0804694655734055,6000
152,1,0.7,1,M_D_N,1.1431650629042378,1.1103240843032578,1.1760060415052178,1.9646437751959291,7000
153,1,0.7,1,M_D_N,1.1335436861976373,1.1032423973102585,1.1638449750850162,1.9115451884671177,8000
154,1,0.7,1,M_D_N,1.1429852887893153,1.1146212114865455,1.171349366092085,1.8843727502204513,9000
155,1,0.7,1,M_D_N,1.1344878865161012,1.107735537941975,1.1612402350902273,1.8626124407685465,10000
156,1,0.7,1,M_D_N,1.131172357091119,1.1056960034566052,1.1566487107256327,1.8581272526940518,11000
